"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2016,0.31,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2017,0.7,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2018,1.44,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2019,1.45,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2020,0.26,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2021,0.04,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2022,2.64,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2023,5.21,"Base survey of 2023"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Crescent","United States",2024,4.57,"Base survey of 2023"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,0.81,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,0.87,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,1.26,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,0.6,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,0.1,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,0.06,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,0.04,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,0.05,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,0.04,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,0.02,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,0.1,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,0.26,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,0.57,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,1.17,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,1.18,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,0.21,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,0.04,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,2.12,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,3.97,"Base survey of 2023"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,3.51,"Base survey of 2023"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2005,1.09,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2006,1.16,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2007,1.76,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2008,0.94,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2009,0.15,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2010,0.09,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,0.06,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,0.08,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,0.05,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,0.03,"Base survey of 2005"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,0.1,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,0.26,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,0.57,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,1.17,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,1.19,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,0.21,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,0.04,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,2.17,"Base survey of 2015"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,5.68,"Base survey of 2023"
"Oats","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,4.93,"Base survey of 2023"
"Oats","Operating costs","Total, operating costs","dollars per planted acre","No specific size","U.S. total","United States",2005,71.89,"Base survey of 2005"
"Oats","Operating costs","Total, operating costs","dollars per planted acre","No specific size","U.S. total","United States",2006,95.68,"Base survey of 2005"
"Oats","Operating costs","Total, operating costs","dollars per planted acre","No specific size","U.S. total","United States",2007,81.61,"Base survey of 2005"
