"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2021,1125.54,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2022,1355.39,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2023,1365.76,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2024,1270.81,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2000,332.28,"Base survey of 2000"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2001,295.27,"Base survey of 2000"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2002,246.09,"Base survey of 2000"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2003,390.16,"Base survey of 2000"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2004,571.95,"Base survey of 2000"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2005,424.93,"Base survey of 2000"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2006,626.04,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2007,762.06,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2008,1221.12,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2009,974.16,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2010,717.1,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2011,1018.8,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2012,1117.06,"Base survey of 2006"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2013,1222.13,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2014,1019.1,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2015,880.84,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2016,740.22,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2017,869.44,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2018,893.88,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2019,858.8,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2020,1061.76,"Base survey of 2013"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2021,1032.06,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2022,1256.85,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2023,1256.05,"Base survey of 2021"
"Rice","Gross value of production","Total, gross value of production","dollars per planted acre","No specific size","Mississippi River Delta","United States",2024,1175.34,"Base survey of 2021"
"Rice","Operating costs","Seed","dollars per planted acre","No specific size","U.S. total","United States",2000,23.31,"Base survey of 2000"
