commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,n_crops,shannon,simpson,dominance,evenness,county_land_acres,indemnity_per_acre,pct_land_insured
1999,06,101,California,CA,Sutter,3164250.0,161846.94,16.0,1.8701912488184718,0.7492001540919611,0.4579948190555842,0.6745289100460867,385625.6,19.550879367876835,0.4196996776147642
1999,06,103,California,CA,Tehama,2609020.0,26653.09,10.0,1.7043333402821104,0.7691682976571215,0.32748773219165206,0.7401825650082576,1888633.5999999999,97.88808727243257,0.01411236673963653
1999,06,107,California,CA,Tulare,36715958.0,312696.92,28.0,2.717944216560241,0.9158660539672078,0.15822407205034192,0.8156594855630077,3087340.8000000003,117.41707593410258,0.1012835771159439
1999,06,111,California,CA,Ventura,121303.0,34038.95,5.0,1.0897234881698288,0.6193683197714765,0.5239101088605848,0.6770832722100725,1180992.0,3.563652815377678,0.028822337492548634
1999,06,113,California,CA,Yolo,2624645.0,160226.01,17.0,2.0454999171673607,0.8121093884571483,0.3567672938994112,0.7219717221290817,648492.8,16.38089221593922,0.24707446250752513
1999,06,115,California,CA,Yuba,1085809.0,33179.12,6.0,1.4513394267773247,0.7222105043835483,0.3938971256621634,0.8100079568172208,403641.60000000003,32.72567204916827,0.08219945615119947
1999,06,999,California,CA,All Other Counties,2845.0,1211.0,1.0,-0.0,0.0,1.0,0.0,,2.3492981007431872,
1999,08,001,Colorado,CO,Adams,1710381.0,154895.63999999998,7.0,0.5552933390272576,0.23622519050912216,0.8706571727906608,0.2853643264550717,762835.2000000001,11.042150702240555,0.20305255971407712
1999,08,003,Colorado,CO,Alamosa,450593.0,23646.75,3.0,1.0154175206488498,0.6171277482752647,0.4585133263556303,0.9242728586987496,462553.6,19.055176715616312,0.051122183461549106
1999,08,005,Colorado,CO,Arapahoe,628697.0,67289.73,2.0,0.12810470947863156,0.05463701027572432,0.971891401555631,0.18481602907934314,514009.6,9.343134531822315,0.1309114265570137
1999,08,009,Colorado,CO,Baca,321546.0,274485.16000000003,6.0,1.010624689413731,0.581786525682334,0.5483554739352757,0.5640403786168571,1635660.7999999998,1.1714513090616627,0.16781300866292087
1999,08,011,Colorado,CO,Bent,38005.0,14944.11,4.0,0.9226802911789163,0.5566926799240097,0.5010689830307726,0.6655731402049037,968896.0,2.543142415306097,0.015423853540524474
1999,08,013,Colorado,CO,Boulder,35094.0,5717.37,5.0,1.314445790675064,0.6785119129672839,0.4885095769558381,0.8167110893312481,475174.4,6.138136940586318,0.012032150721924413
1999,08,017,Colorado,CO,Cheyenne,1021562.0,256380.1,6.0,1.0863629696996464,0.5762664554097199,0.6004578358460738,0.6063107176811433,1140064.0,3.9845604241514843,0.22488219959581218
1999,08,021,Colorado,CO,Conejos,399934.0,11211.27,4.0,0.7718269045343673,0.40103506563396163,0.7567849137519657,0.5567554237982055,823820.8,35.672497406627436,0.01360886979304237
1999,08,023,Colorado,CO,Costilla,159577.0,8116.7,1.0,-0.0,0.0,1.0,0.0,785344.0,19.66032993704338,0.010335216160052155
1999,08,025,Colorado,CO,Crowley,0.0,3283.6,1.0,-0.0,0.0,1.0,0.0,504953.6,0.0,0.006502775700579222
1999,08,029,Colorado,CO,Delta,732217.0,2500.4500000000003,6.0,1.4490122619535886,0.6997157043796345,0.4734027874982504,0.8087091413993573,730950.3999999999,292.8340898638245,0.0034208203456759863
1999,08,033,Colorado,CO,Dolores,9809.0,19125.7,2.0,0.6930640686898907,0.49991689043249843,0.5064463000047058,0.9998800949172332,682860.8,0.5128701171721819,0.02800819727827399
1999,08,039,Colorado,CO,Elbert,123442.0,49155.85,5.0,0.3692725656488909,0.18442260481946215,0.8983709975516647,0.22944194541211357,1184499.2,2.511237217950661,0.04149926821394223
1999,08,041,Colorado,CO,El Paso,0.0,430.71,1.0,-0.0,0.0,1.0,0.0,1360928.0,0.0,0.00031648257659479414
1999,08,061,Colorado,CO,Kiowa,387357.0,225864.80000000002,5.0,0.8814234049229606,0.4546131305242186,0.7156946545012769,0.5476591536171179,1133433.6,1.7149949881522042,0.19927484062586462
1999,08,063,Colorado,CO,Kit Carson,4558236.0,441851.45,7.0,1.0899603389784378,0.6084663693856734,0.502950776782559,0.5601288114497908,1382956.7999999998,10.316218267474284,0.3194976516981587
1999,08,067,Colorado,CO,La Plata,5917.0,1656.76,1.0,-0.0,0.0,1.0,0.0,1082976.0,3.5714285714285716,0.001529821528824277
1999,08,069,Colorado,CO,Larimer,106445.0,17373.32,6.0,1.4558634195436109,0.7313721132252631,0.41325089274819093,0.8125328452545261,1664832.0,6.126923351437722,0.010435479375696766
1999,08,071,Colorado,CO,Las Animas,4528.0,1372.7199999999998,1.0,-0.0,0.0,1.0,0.0,3054483.2,3.2985605221749523,0.0004494115403875849
1999,08,073,Colorado,CO,Lincoln,523932.0,149275.3,4.0,0.702607888237404,0.34593489854355797,0.7985184420999322,0.5068244580247849,1655097.6,3.509837193427178,0.0901912370605818
1999,08,075,Colorado,CO,Logan,1110115.0,214168.49,9.0,1.1935119586667722,0.6085190403116347,0.5371998934110241,0.5431907011133623,1176652.8,5.183372213157967,0.18201502601277111
1999,08,077,Colorado,CO,Mesa,633110.0,1281.3,4.0,0.9601280610897431,0.5350473377867704,0.6188246312339031,0.692585996176254,2129760.0,494.1153515960353,0.0006016170836150552
1999,08,081,Colorado,CO,Moffat,0.0,6330.86,2.0,0.11384194249409366,0.047166545491264644,0.9758326672837497,0.16423920588139548,3035040.0,0.0,0.0020859230850334754
1999,08,083,Colorado,CO,Montezuma,37307.0,6493.64,2.0,0.6755018910726487,0.48245874270256783,0.5936516345223942,0.974543228361627,1303443.2000000002,5.745159879512877,0.0049819125221567
1999,08,085,Colorado,CO,Montrose,110468.0,6668.26,7.0,1.5630050259312025,0.7588275657320906,0.352691706682103,0.8032256919416342,1433990.4000000001,16.566240668480233,0.004650142706673629
1999,08,087,Colorado,CO,Morgan,1395675.0,124813.14,9.0,1.251012460146274,0.6236058199238531,0.5101158419698438,0.5693603071120408,822630.3999999999,11.182115921448656,0.1517244439301052
1999,08,089,Colorado,CO,Otero,32539.0,13016.38,5.0,0.675385715773794,0.3182747045191465,0.8175068644277441,0.4196407395128069,808230.3999999999,2.49985018876216,0.016104788931473008
1999,08,095,Colorado,CO,Phillips,708170.0,216334.68,7.0,0.9917004673270523,0.5693341929857143,0.46591974989862933,0.5096332262866793,440076.8,3.273492719706337,0.4915839235333469
1999,08,099,Colorado,CO,Prowers,284611.0,135440.1,8.0,0.9277531927781708,0.4804920405451081,0.6920383992628475,0.44615497679665655,1049843.2000000002,2.101379133653918,0.1290098368975481
1999,08,101,Colorado,CO,Pueblo,57492.0,8157.92,5.0,1.4298455470366456,0.7240235189522899,0.4189916057034146,0.8884129893983665,1528761.6,7.047384627454057,0.005336293114636056
1999,08,103,Colorado,CO,Rio Blanco,0.0,943.1800000000001,1.0,-0.0,0.0,1.0,0.0,2061420.7999999998,0.0,0.000457538800423475
1999,08,105,Colorado,CO,Rio Grande,260910.0,23672.8,4.0,0.964967378406246,0.5828185429628449,0.48689762089824606,0.6960768257231575,583424.0,11.021509918556319,0.04057563624396665
1999,08,107,Colorado,CO,Routt,0.0,2696.71,1.0,-0.0,0.0,1.0,0.0,1511417.6,0.0,0.0017842256170630803
1999,08,109,Colorado,CO,Saguache,639076.0,27967.48,3.0,1.013951034731127,0.6169328089501229,0.4468461227110916,0.9229380056911424,2027801.6,22.850682292433927,0.013792019889914279
1999,08,113,Colorado,CO,San Miguel,5374.0,2004.24,1.0,-0.0,0.0,1.0,0.0,823360.0,2.6813156109048815,0.0024342207539836767
1999,08,115,Colorado,CO,Sedgwick,80447.0,121792.44,7.0,0.9948186732143968,0.5632047670869202,0.5322763875984421,0.5112356671233532,350873.6,0.6605253987850149,0.3471120084269663
1999,08,121,Colorado,CO,Washington,1935093.0,292253.88,5.0,0.7749204198745416,0.411087866113348,0.7436515470727026,0.48148512837165525,1613427.2,6.621273941683854,0.1811385602027783
1999,08,123,Colorado,CO,Weld,1301573.0,216878.69,10.0,1.4475842998067874,0.6815978326212202,0.4599704101864503,0.6286778734958702,2555168.0,6.001387227117611,0.08487844634873323
1999,08,125,Colorado,CO,Yuma,3046197.0,360674.04,10.0,1.1578121147925073,0.5961306869482601,0.5376120776532738,0.5028314125351203,1514105.6,8.44584489640563,0.2382093032348602
1999,08,999,Colorado,CO,All Other Counties,23118.0,587.46,1.0,-0.0,0.0,1.0,0.0,,39.3524665509141,
1999,09,001,Connecticut,CT,Fairfield,4429.0,39.2,1.0,-0.0,0.0,1.0,0.0,400512.0,112.98469387755101,9.787472035794184e-05
1999,09,003,Connecticut,CT,Hartford,3615903.0,4814.65,7.0,1.5393364726246608,0.7607955923972751,0.32245334551836585,0.7910624616311123,470681.60000000003,751.0209464862452,0.010229101796203632
1999,09,005,Connecticut,CT,Litchfield,5171.0,3832.2,3.0,0.10494339681296286,0.03726443968549309,0.9810813631856375,0.09552359635462461,588748.7999999999,1.3493554616147383,0.006509057852856771
1999,09,007,Connecticut,CT,Middlesex,0.0,99.6,1.0,-0.0,0.0,1.0,0.0,236326.4,0.0,0.0004214510101283648
1999,09,009,Connecticut,CT,New Haven,37646.0,985.0,1.0,-0.0,0.0,1.0,0.0,387609.6,38.219289340101525,0.002541216729410211
1999,09,011,Connecticut,CT,New London,9615.0,5392.5,3.0,0.2752516977585576,0.11916471051222655,0.9374130737134909,0.25054489249547346,426182.39999999997,1.7830319888734354,0.01265303306753165
1999,09,013,Connecticut,CT,Tolland,488511.0,5111.2,3.0,0.48797895122817786,0.2528889406011925,0.8566090154953826,0.4441775831761118,262444.8,95.57657692909689,0.019475333479649817
1999,09,015,Connecticut,CT,Windham,23577.0,7228.3,2.0,0.11857137513542107,0.04961503749484408,0.9745444987064732,0.17106233489925693,328160.0,3.2617627934645768,0.022026755241345685
1999,10,001,Delaware,DE,Kent,725185.0,81167.75,9.0,1.5390637788161166,0.7067307745340169,0.44413058141934453,0.7004581118794798,377420.80000000005,8.934398206184106,0.21505902695346943
1999,10,003,Delaware,DE,New Castle,342708.0,27399.15,5.0,1.132004497712325,0.6324706485905633,0.4491179470895995,0.7033539405072737,272812.8,12.507979262130394,0.1004320545077064
1999,10,005,Delaware,DE,Sussex,925318.0,82314.18,9.0,1.2878001366392007,0.6429027646786953,0.4283400502805227,0.5861031002122007,600051.2000000001,11.241295242204929,0.13717859409330402
1999,12,001,Florida,FL,Alachua,183043.0,6905.67,4.0,1.1773712763872886,0.6340413474856703,0.5345679709571989,0.8492938508645251,559520.0,26.506189841101587,0.01234213254217901
1999,12,003,Florida,FL,Baker,55315.0,115.97,1.0,-0.0,0.0,1.0,0.0,374534.4,476.97680434595156,0.00030963777960048527
1999,12,007,Florida,FL,Bradford,203.0,256.24,1.0,-0.0,0.0,1.0,0.0,187603.2,0.7922260380892913,0.0013658615631289871
1999,12,009,Florida,FL,Brevard,0.0,9124.99,6.0,1.5030594761236484,0.7439084291172248,0.3580277896194955,0.8388734659631589,651641.6000000001,0.0,0.01400308083461829
1999,12,011,Florida,FL,Broward,0.0,601.6,1.0,-0.0,0.0,1.0,0.0,771456.0,0.0,0.00077982412477186
1999,12,013,Florida,FL,Calhoun,277673.0,17589.54,6.0,1.4265796752836302,0.7215592971002089,0.42560521764639664,0.7961892763978217,363078.39999999997,15.786257059593371,0.048445569882427604
1999,12,015,Florida,FL,Charlotte,0.0,15174.8,6.0,1.4030401277729347,0.722890572391224,0.339866093787068,0.7830516047878946,443904.0,0.0,0.03418486880046136
1999,12,021,Florida,FL,Collier,110448.0,44585.3,8.0,1.7033849260102472,0.7852724430859004,0.295249779635889,0.8191549951599992,1296217.5999999999,2.477229041859088,0.03439646244581157
1999,12,023,Florida,FL,Columbia,462.0,5228.94,4.0,0.767119144500019,0.41614582086074714,0.7407103542974293,0.5533594927705807,510112.0,0.08835442747478457,0.010250572423310959
1999,12,025,Florida,FL,Dade,1599280.0,13462.0,5.0,1.4786826449328525,0.7492055542708451,0.35997622938642104,0.9187571844237876,,118.79958401426236,
1999,12,027,Florida,FL,De Soto,0.0,49188.95,7.0,1.0483724625735336,0.5823887440999542,0.48559483379905444,0.5387568707026325,407852.8,0.0,0.12060466423180127
1999,12,031,Florida,FL,Duval,0.0,,,,,,,495148.8,,
1999,12,033,Florida,FL,Escambia,77059.0,23173.3,6.0,1.1547994560774595,0.5532460536328505,0.643223019595828,0.6445058479724305,423904.0,3.32533562332512,0.05466638672907073
1999,12,035,Florida,FL,Flagler,33115.0,3130.9,1.0,-0.0,0.0,1.0,0.0,310400.0,10.576830943179278,0.01008666237113402
1999,12,039,Florida,FL,Gadsden,215259.0,3911.8,7.0,1.8013729933695308,0.8276886737081509,0.20162073725650595,0.9257225952822379,330323.2,55.02812004703717,0.01184234107686048
1999,12,041,Florida,FL,Gilchrist,0.0,3390.9,1.0,-0.0,0.0,1.0,0.0,223289.59999999998,0.0,0.015186108085643042
1999,12,043,Florida,FL,Glades,0.0,30067.0,1.0,-0.0,0.0,1.0,0.0,495129.6,0.0,0.06072551509746135
1999,12,047,Florida,FL,Hamilton,87905.0,6833.26,4.0,1.1729654590402934,0.6255231784718489,0.5540108235307891,0.8461157254457389,329510.4,12.864284397198409,0.020737615565396418
1999,12,049,Florida,FL,Hardee,27702.0,29964.969999999998,7.0,0.9824152575340055,0.5179721218868053,0.6481101099049991,0.5048615723654771,407872.0,0.9244794838773408,0.073466602267378
1999,12,051,Florida,FL,Hendry,2705814.0,155212.7,12.0,1.6393639450834017,0.738630122296216,0.42027037735958456,0.6597285838577734,737619.2,17.432942020852675,0.21042388809835755
1999,12,053,Florida,FL,Hernando,0.0,289.5,1.0,-0.0,0.0,1.0,0.0,306118.4,0.0,0.000945712508624114
1999,12,055,Florida,FL,Highlands,261174.0,54262.55,7.0,1.2279742701704919,0.6475148646966906,0.44560106371705716,0.6310539419133202,658092.8,4.8131538234012226,0.08245425265251344
1999,12,057,Florida,FL,Hillsborough,151063.0,13397.0,9.0,1.384311371034544,0.6264170747942737,0.5711166679107262,0.6300272558906101,672582.4,11.275882660297082,0.019918748988971464
1999,12,059,Florida,FL,Holmes,906976.0,10745.99,7.0,1.3395135027967697,0.6734010550447107,0.4110593812203436,0.6883737686691584,308768.0,84.40134412929847,0.034802796921960824
1999,12,061,Florida,FL,Indian River,60714.0,54706.5,6.0,1.2085754330241683,0.6260288188247065,0.5468289874146582,0.6745187921595636,322067.2,1.1098132763017192,0.1698605135822586
1999,12,063,Florida,FL,Jackson,13319311.0,84325.68,10.0,1.6541232845877603,0.7645041865074222,0.32223552777754055,0.7183766148841465,586009.6,157.9508282648892,0.14389812044034772
1999,12,065,Florida,FL,Jefferson,41168.0,5132.8,6.0,1.5391346044033762,0.7548906584749939,0.3279886221945137,0.8590073784102744,382553.6,8.020573566084789,0.013417204804764615
1999,12,067,Florida,FL,Lafayette,29831.0,1003.64,3.0,0.9694005724377235,0.5946210935473344,0.4540074130166195,0.8823864273473269,347417.60000000003,29.7228089753298,0.002888857674452877
1999,12,069,Florida,FL,Lake,9361.0,8086.700000000001,7.0,1.3297671965999542,0.6728271462511412,0.4504742354730607,0.6833651580703869,610016.0,1.1575797296795973,0.013256537533441746
1999,12,071,Florida,FL,Lee,310338.0,9738.5,9.0,1.7496161677185393,0.7975134183607397,0.31329260153000976,0.7962846336989671,514323.2,31.867125327309132,0.018934592100842428
1999,12,073,Florida,FL,Leon,0.0,680.4,1.0,-0.0,0.0,1.0,0.0,426713.6,0.0,0.0015945121036685965
1999,12,075,Florida,FL,Levy,0.0,11403.3,2.0,0.5651760646273618,0.3775887727669689,0.7473976831268142,0.8153767056670352,715763.2000000001,0.0,0.015931665668198643
1999,12,079,Florida,FL,Madison,191648.0,7017.62,6.0,1.5750127098977451,0.7448373374108253,0.42482351566485504,0.8790313303472084,442745.6,27.309543691450948,0.01585023092267885
1999,12,081,Florida,FL,Manatee,581213.0,21880.6,10.0,1.6015606416442387,0.7504245354903331,0.3587150260961765,0.6955489490995241,474259.19999999995,26.562937030977213,0.0461363743708082
1999,12,083,Florida,FL,Marion,13847.0,5898.7,1.0,-0.0,0.0,1.0,0.0,1010470.3999999999,2.34746639089969,0.0058375782209948955
1999,12,085,Florida,FL,Martin,223822.0,59131.9,10.0,1.569487180968197,0.7447832345625889,0.3834613804055002,0.6816196221123783,355596.8,3.785131206675246,0.16628917920521222
1999,12,091,Florida,FL,Okaloosa,255295.0,9669.55,5.0,0.7991753100030496,0.5162412865874617,0.5398389790631416,0.49655553894240234,598803.2,26.401952521058377,0.016148126796917586
1999,12,093,Florida,FL,Okeechobee,5388.0,11661.04,6.0,1.4525513431934542,0.7257370582110441,0.41566618414824064,0.8106843402475545,495321.60000000003,0.4620514122239526,0.02354236116494819
1999,12,095,Florida,FL,Orange,6576.0,3609.4,6.0,1.5519136709777788,0.744603353893222,0.4147032747825123,0.8661395112628543,580768.0,1.8219094586357842,0.006214874097746432
1999,12,097,Florida,FL,Osceola,736396.0,9768.6,5.0,1.4355565346480086,0.7259827349485568,0.4200499559814098,0.8919614255121435,846016.0,75.38398542268084,0.011546590135411152
1999,12,099,Florida,FL,Palm Beach,2238644.0,398902.39999999997,6.0,0.5451297720407406,0.2339492988526859,0.872172742004059,0.30424271862539637,1263430.4,5.612009353666461,0.31572961992999377
1999,12,101,Florida,FL,Pasco,0.0,6979.12,6.0,0.9857841836421734,0.5001848596115837,0.6748114375451346,0.5501766283768431,476704.0,0.0,0.014640363831643955
1999,12,105,Florida,FL,Polk,283557.0,69782.94,7.0,1.4075103532894566,0.7111300563441632,0.41425411425772546,0.723317237423714,1199603.2000000002,4.063414353135594,0.05817168543731793
1999,12,107,Florida,FL,Putnam,484126.0,5294.0,1.0,-0.0,0.0,1.0,0.0,462009.6,91.44805440120892,0.011458636357339761
1999,12,109,Florida,FL,St Johns,119966.0,14743.499999999998,1.0,-0.0,0.0,1.0,0.0,389766.4,8.136873876623598,0.03782650325938818
1999,12,111,Florida,FL,St Lucie,1282712.0,98712.59999999999,6.0,1.3182882608948803,0.6522936662089757,0.5266835236839066,0.7357506872631957,366368.0,12.99441003478786,0.26943564940169445
1999,12,113,Florida,FL,Santa Rosa,314363.0,36131.170000000006,5.0,0.7078263303156617,0.4630272823199184,0.6489731719177653,0.4397972266262518,650835.2,8.700603938372323,0.05551508277364225
1999,12,115,Florida,FL,Sarasota,109233.0,1184.1,1.0,-0.0,0.0,1.0,0.0,365792.0,92.24980998226502,0.0032370855568191756
1999,12,117,Florida,FL,Seminole,0.0,565.6,1.0,-0.0,0.0,1.0,0.0,197248.0,0.0,0.002867456197274497
1999,12,119,Florida,FL,Sumter,0.0,,,,,,,349267.2,,
1999,12,121,Florida,FL,Suwannee,363607.0,9819.11,5.0,1.326507079323192,0.6853081353077322,0.443213285114435,0.8242051893241372,440089.6,37.03054553824124,0.022311615634634404
1999,12,125,Florida,FL,Union,19458.0,305.46,1.0,-0.0,0.0,1.0,0.0,153785.6,63.70064820271067,0.0019862717965791333
1999,12,127,Florida,FL,Volusia,0.0,638.37,1.0,-0.0,0.0,1.0,0.0,706080.0,0.0,0.0009041043507817811
1999,12,131,Florida,FL,Walton,3025369.0,22185.51,6.0,0.8366730075049701,0.4504388670545474,0.7028006117506427,0.4669560964371153,676838.3999999999,136.36688992049315,0.032778149112107115
1999,12,133,Florida,FL,Washington,135149.0,5406.88,6.0,1.6229557436640252,0.7841096703598354,0.2743911460953452,0.9057888469612746,371155.19999999995,24.99574616044743,0.014567706447329852
1999,12,999,Florida,FL,All Other Counties,37629.0,881.48,1.0,-0.0,0.0,1.0,0.0,,42.68843308980351,
1999,13,001,Georgia,GA,Appling,2729391.0,43730.12,6.0,0.6636543281619108,0.32022851156906085,0.8142765215371006,0.3703925329038911,325446.4,62.41444112204585,0.134369653497473
1999,13,003,Georgia,GA,Atkinson,678063.0,17844.25,5.0,1.0510954086280193,0.5187610416442234,0.6678341762752708,0.6530822969357989,216345.6,37.99896325146756,0.08248030003845698
1999,13,005,Georgia,GA,Bacon,2380064.0,22992.15,6.0,0.8180571381584849,0.40869387546860736,0.7499985864740792,0.45656638193235227,182368.0,103.51637406680105,0.1260755724688542
1999,13,007,Georgia,GA,Baker,3069223.0,51039.66,7.0,1.1530900648397169,0.6504536146071972,0.3996572469330712,0.5925710729241589,219660.80000000002,60.134080046771466,0.23235670633995686
1999,13,015,Georgia,GA,Bartow,21759.0,8485.09,4.0,1.3770915911680743,0.7452206899166438,0.30796019841863786,0.9933616047140363,294035.2,2.564380578167114,0.028857395305051912
1999,13,017,Georgia,GA,Ben Hill,573353.0,24669.02,7.0,1.1702052136559948,0.634175021650842,0.5026656916245559,0.6013665195302557,161145.6,23.241823144981034,0.15308528436395408
